['17', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2694771', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2694771'], 'E11']
['18', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2692339', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2692339'], 'E12']
['19', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2777061', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2777061'], 'E13']
['21', '10.11.10.1', '"post', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events', 'http/1.1"', 'status:', '200', 'len:', '380', 'time:', '0.0913219', ['10.11.10.1', '"post', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events', 'http/1.1"', 'status:', '200', 'len:', '380', 'time:', '0.0913219'], 'E14']
['31', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1910', 'time:', '0.2808621', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1910', 'time:', '0.2808621'], 'E15']
['32', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1910', 'time:', '0.2603891', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1910', 'time:', '0.2603891'], 'E16']
['40', '10.11.21.122,10.11.10.1', '"get', '/openstack/2012-08-10/meta_data.json', 'http/1.1"', 'status:', '200', 'len:', '264', 'time:', '0.2451560', ['10.11.21.122,10.11.10.1', '"get', '/openstack/2012-08-10/meta_data.json', 'http/1.1"', 'status:', '200', 'len:', '264', 'time:', '0.2451560'], 'E17']
['41', '10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', '0.0008290', [' <*>', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', ' <*>'], 'E18']
['125', '10.11.21.123,10.11.10.1', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', '0.0019679', [' <*>', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', ' <*>'], 'E18']
['217', '10.11.21.124,10.11.10.1', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', '0.2249990', [' <*>', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', ' <*>'], 'E18']
['313', '10.11.21.125,10.11.10.1', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', '0.2119691', [' <*>', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', ' <*>'], 'E18']
['398', '10.11.21.126,10.11.10.1', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', '0.0006402', [' <*>', '"get', '/openstack/2013-10-17', 'http/1.1"', 'status:', '200', 'len:', '157', 'time:', ' <*>'], 'E18']
['42', '10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/vendor_data.json', 'http/1.1"', 'status:', '200', 'len:', '124', 'time:', '0.2197890', ['10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/vendor_data.json', 'http/1.1"', 'status:', '200', 'len:', '124', 'time:', '0.2197890'], 'E19']
['43', '10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/vendor_data.json', 'http/1.1"', 'status:', '200', 'len:', '124', 'time:', '0.2368760', ['10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/vendor_data.json', 'http/1.1"', 'status:', '200', 'len:', '124', 'time:', '0.2368760'], 'E20']
['44', '10.11.10.1', '"delete', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b9000564-fe1a-409b-b8cc-1e88b294cd1d', 'http/1.1"', 'status:', '204', 'len:', '203', 'time:', '0.2534380', ['10.11.10.1', '"delete', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b9000564-fe1a-409b-b8cc-1e88b294cd1d', 'http/1.1"', 'status:', '204', 'len:', '203', 'time:', '0.2534380'], 'E21']
['45', '10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/user_data', 'http/1.1"', 'status:', '404', 'len:', '176', 'time:', '0.0010660', ['10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/user_data', 'http/1.1"', 'status:', '404', 'len:', '176', 'time:', '0.0010660'], 'E22']
['60', '10.11.10.1', '"post', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events', 'http/1.1"', 'status:', '404', 'len:', '296', 'time:', '0.0793190', ['10.11.10.1', '"post', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events', 'http/1.1"', 'status:', '404', 'len:', '296', 'time:', '0.0793190'], 'E23']
['48', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1916', 'time:', '0.2658210', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1916', 'time:', '0.2658210'], 'E24']
['49', '10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/meta_data.json', 'http/1.1"', 'status:', '200', 'len:', '967', 'time:', '0.2349129', ['10.11.21.122,10.11.10.1', '"get', '/openstack/2013-10-17/meta_data.json', 'http/1.1"', 'status:', '200', 'len:', '967', 'time:', '0.2349129'], 'E25']
['53', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1874', 'time:', '0.2161739', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1874', 'time:', '0.2161739'], 'E26']
['54', 'instance:', 'b9000564-fe1a-409b-b8cc-1e88b294cd1d', 'took', '0.48', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['145', 'instance:', '96abccce-8d1f-4e07-b6d1-4b2ab87e23b4', 'took', '0.52', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['233', 'instance:', 'b562ef10-ba2d-48ae-bf4a-18666cba4a51', 'took', '0.45', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['324', 'instance:', '78dc1847-8848-49cc-933e-9239b12c9dcf', 'took', '0.48', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['417', 'instance:', '95960536-049b-41f6-9049-05fc479b6a7c', 'took', '0.46', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['505', 'instance:', '7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5', 'took', '0.54', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['596', 'instance:', 'af5f7392-f7d4-4298-b647-c98924c64aa1', 'took', '0.48', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['692', 'instance:', 'ae3a1b5d-eec1-45bb-b76a-c59d83b1471f', 'took', '0.45', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['781', 'instance:', '43204226-2f87-4da7-b7ee-4d20cc66e846', 'took', '0.46', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['875', 'instance:', 'fecdd5a9-3ca0-4c82-9336-63b7774f738e', 'took', '0.54', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['977', 'instance:', '63a0d960-70b6-44c6-b606-491478a5cadf', 'took', '0.46', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1067', 'instance:', 'd54b44eb-2d1a-4aa2-ba6b-074d35f8f12c', 'took', '0.47', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1154', 'instance:', '17288ea8-cbf4-4f0e-94fe-853fd2735f29', 'took', '0.57', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1250', 'instance:', '70c1714b-c11b-4c88-b300-239afe1f5ff8', 'took', '0.47', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1352', 'instance:', 'bf8c824d-f099-4433-a41e-e3da7578262e', 'took', '0.53', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1439', 'instance:', 'be793e89-2cc3-4f99-9884-9c6a624a84bc', 'took', '0.46', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1526', 'instance:', 'a015cf14-84bb-4156-a48d-7c4824ac7a9d', 'took', '0.57', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1631', 'instance:', 'd96a117b-0193-4549-bdcc-63b917273d1d', 'took', '0.45', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1722', 'instance:', 'd6b7bd36-2943-4363-9235-fffdd89ea40e', 'took', '0.45', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1811', 'instance:', '127e769a-4fe6-4548-93b1-513ac51e0452', 'took', '0.47', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['1905', 'instance:', 'c62f4f25-982c-4ea2-b5e4-93000edfcfbf', 'took', '0.58', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.', ['instance:', ' <*>', 'took', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance.'], 'E27']
['55', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '211', 'time:', '0.1072969', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '211', 'time:', '0.1072969'], 'E28']
['61', '10.11.10.1', '"post', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers', 'http/1.1"', 'status:', '202', 'len:', '733', 'time:', '0.6686139', ['10.11.10.1', '"post', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers', 'http/1.1"', 'status:', '202', 'len:', '733', 'time:', '0.6686139'], 'E29']
['152', '10.11.10.1', '"post', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers', 'http/1.1"', 'status:', '202', 'len:', '733', 'time:', '0.5442920', ['10.11.10.1', '"post', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers', 'http/1.1"', 'status:', '202', 'len:', '733', 'time:', '0.5442920'], 'E30']
['62', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1583', 'time:', '0.1901591', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1583', 'time:', '0.1901591'], 'E31']
['71', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1583', 'time:', '0.1796741', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1583', 'time:', '0.1796741'], 'E32']
['72', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4', 'http/1.1"', 'status:', '200', 'len:', '1708', 'time:', '0.1917260', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4', 'http/1.1"', 'status:', '200', 'len:', '1708', 'time:', '0.1917260'], 'E33']
['74', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1759', 'time:', '0.3730500', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1759', 'time:', '0.3730500'], 'E34']
['76', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1759', 'time:', '0.2672291', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1759', 'time:', '0.2672291'], 'E35']
['77', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2643161', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2643161'], 'E36']
['78', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2641511', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2641511'], 'E37']
['79', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2796621', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2796621'], 'E38']
['80', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2579432', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2579432'], 'E39']
['81', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2629061', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2629061'], 'E40']
['82', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2494071', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2494071'], 'E41']
['83', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2974470', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2974470'], 'E42']
['84', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2665739', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2665739'], 'E43']
['85', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2614441', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2614441'], 'E44']
['86', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2563009', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2563009'], 'E45']
['87', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2748721', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2748721'], 'E46']
['88', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2646890', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2646890'], 'E47']
['89', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2596920', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2596920'], 'E48']
['90', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2600410', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2600410'], 'E49']
['94', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2730091', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2730091'], 'E50']
['97', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2709410', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2709410'], 'E51']
['99', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2722521', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2722521'], 'E52']
['100', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2555740', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2555740'], 'E53']
['101', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.4287961', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.4287961'], 'E54']
['102', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2432280', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2432280'], 'E55']
['103', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2486479', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2486479'], 'E56']
['104', '10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2611251', ['10.11.10.1', '"get', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail', 'http/1.1"', 'status:', '200', 'len:', '1893', 'time:', '0.2611251'], 'E57']
